# doc = kitten.2.txt;;;;;;;;;;;;;;;;;1
# speaker = Алина;;;;;;;;;;;;;;;;;2
# sent = 905;;;;;;;;;;;;;;;;;3
;Что;ЧТО;SPRO;;Y;_Что_ происходит сейчас на;о;т;ч;;;;SPRO;ЧТО;S n - nom sg;О;539
;происходит;ПРОИСХОДИТЬ;V ipf praes sg indic - 3p;;y;Что _происходит_ сейчас на экране;т;и;д;о;х;с;V;ПРОИСХОДИТЬ;V ipf praes sg indic - 3p;Ь;540
;сейчас;СЕЙЧАС;ADV -;;Y;Что происходит _сейчас_ на экране ?;с;а;ч;й;е;с;ADV;СЕЙЧАС;ADV -;С;541
;на;НА;PR;;y;Что происходит сейчас _на_ экране ?;а;н;;;;;PR;НА;PR;А;542
;экране;ЭКРАН;S m inan loc sg;;y;происходит сейчас на _экране_ ?;е;н;а;р;к;э;S;ЭКРАН;S m inan loc sg;Н;543
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;544
;;;;;;;;;;;;;;;;;545
# sent = 977;;;;;;;;;;;;;;;;;546
# speaker = Алина;;;;;;;;;;;;;;;;;547
# sent = 978;;;;;;;;;;;;;;;;;548
;Я;Я;SPRO sg 1p - nom;;y;_Я_ не знаю ,;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;549
;не;НЕ;PART;;y;Я _не_ знаю , он;е;н;;;;;PART;НЕ;PART;Е;550
;знаю;ЗНАТЬ;V ipf praes sg indic - 1p;;y;Я не _знаю_ , он хорошенький;ю;а;н;з;;;V;ЗНАТЬ;V ipf praes sg indic - 1p;Ь;551
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;552
;он;ОН;SPRO sg 3p m nom;;y;не знаю , _он_ хорошенький .;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;553
;хорошенький;ХОРОШЕНЬКИЙ;A - nom sg plen m -;;y;знаю , он _хорошенький_ .;й;и;к;ь;н;е;A;ХОРОШЕНЬКИЙ;A - nom sg plen m -;Й;554
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;555
;;;;;;;;;;;;;;;;;556
# sent = 979;;;;;;;;;;;;;;;;;557
;У;У;PR;;y;. _У_ него большие глазки;у;;;;;;PR;У;PR;У;558
;него;ОН;SPRO sg 3p m dat;;y;У _него_ большие глазки ,;о;г;е;н;;;SPRO;ОН;SPRO sg 3p m acc;Н;559
;большие;БОЛЬШОЙ;A - nom pl plen - -;;y;У него _большие_ глазки , и;е;и;ш;ь;л;о;A;БОЛЬШОЙ;A - nom pl plen - -;Й;560
;глазки;ГЛАЗОК;S m inan nom pl;;y;У него большие _глазки_ , и он;и;к;з;а;л;г;S;ГЛАЗОК;S m inan nom pl;К;561
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;562
;и;И;CONJ;;y;большие глазки , _и_ он облизывается .;и;;;;;;CONJ;И;CONJ;И;563
;он;ОН;SPRO sg 3p m nom;;y;глазки , и _он_ облизывается .;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;564
;облизывается;ОБЛИЗЫВАТЬСЯ;V ipf praes sg indic - 3p;;Y;, и он _облизывается_ .;я;с;т;е;а;в;V;ОБЛИЗЫВАТЬСЯ;V ipf praes sg indic - 3p;Я;565
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;566
;;;;;;;;;;;;;;;;;567
# sent = 980;;;;;;;;;;;;;;;;;568
;Но;НО;CONJ;;y;. _Но_ , по-моему ,;о;н;;;;;CONJ;НО;CONJ;О;569
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;570
;по-моему;ПО-МОЕМУ;PARENTH;;Y;Но , _по-моему_ , он трусливый;у;м;е;о;м;-;ADV;ПО-МОЕМУ;ADV -;У;571
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;572
;он;ОН;SPRO sg 3p m nom;;y;, по-моему , _он_ трусливый , и;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;573
;трусливый;ТРУСЛИВЫЙ;A - nom sg plen m -;;y;по-моему , он _трусливый_ , и он;й;ы;в;и;л;с;A;ТРУСЛИВЫЙ;A - nom sg plen m -;Й;574
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;575
;и;И;CONJ;;y;он трусливый , _и_ он хочет кушать;и;;;;;;CONJ;И;CONJ;И;576
;он;ОН;SPRO sg 3p m nom;;y;трусливый , и _он_ хочет кушать ...;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;577
;хочет;ХОТЕТЬ;V ipf praes sg indic - 1p;;y;, и он _хочет_ кушать ... он;т;е;ч;о;х;;V;ХОТЕТЬ;V ipf praes sg indic - 3p;Ь;578
;кушать;КУШАТЬ;V ipf praes sg indic - 3p;;y;и он хочет _кушать_ ... он голодный;ь;т;а;ш;у;к;V;КУШАТЬ;V ipf - - inf - -;Ь;579
;...;...;PUNCT;;;;;;;;;;PUNCT;;;;580
;он;ОН;SPRO sg 3p m nom;;y;хочет кушать ... _он_ голодный !;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;581
;голодный;ГОЛОДНЫЙ;A - nom sg plen m -;;y;кушать ... он _голодный_ !;й;ы;н;д;о;л;A;ГОЛОДНЫЙ;A - nom sg plen m -;Й;582
;!;!;PUNCT;;;;;;;;;;PUNCT;;;;583
;;;;;;;;;;;;;;;;;584
# sent = 981;;;;;;;;;;;;;;;;;585
# speaker = Алина;;;;;;;;;;;;;;;;;586
# sent = 982;;;;;;;;;;;;;;;;;587
;Теперь;ТЕПЕРЬ;ADV -;;y;_Теперь_ там большой кот;ь;р;е;п;е;т;ADV;ТЕПЕРЬ;ADV -;Ь;588
;там;ТАМ;ADV -;;y;Теперь _там_ большой кот .;м;а;т;;;;ADV;ТАМ;ADV -;М;589
;большой;БОЛЬШОЙ;A - nom sg plen n -;;y;Теперь там _большой_ кот .;й;о;ш;ь;л;о;A;БОЛЬШОЙ;A - nom sg plen m -;Й;590
;кот;КОТ;S m anim acc sg;;y;Теперь там большой _кот_ .;т;о;к;;;;S;КОТ;S m anim nom sg;Т;591
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;592
;;;;;;;;;;;;;;;;;593
# sent = 983;;;;;;;;;;;;;;;;;594
# speaker = Алина;;;;;;;;;;;;;;;;;595
# sent = 984;;;;;;;;;;;;;;;;;596
;А;А;CONJ;;y;_А_ я не могу;а;;;;;;CONJ;А;CONJ;А;597
;я;Я;SPRO sg 1p - nom;;y;А _я_ не могу понять;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;598
;не;НЕ;PART;;y;А я _не_ могу понять :;е;н;;;;;PART;НЕ;PART;Е;599
;могу;МОЧЬ;V ipf praes sg indic - 1p;;y;А я не _могу_ понять : эти;у;г;о;м;;;V;МОЧЬ;V ipf praes sg indic - 1p;Ь;600
;понять;ПОНЯТЬ;V pf praet sg indic f -;;Y;я не могу _понять_ : эти коты;ь;т;я;н;о;п;V;ПОНЯТЬ;V pf - - inf - -;Ь;601
;:;:;PUNCT;;;;;;;;;;PUNCT;;;;602
;эти;ЭТОТ;APRO - acc pl plen - inan;;y;могу понять : _эти_ коты , они;и;т;э;;;;APRO;ЭТОТ;A - nom pl plen - -;Т;603
;коты;КОТ;S m anim nom sg;;y;понять : эти _коты_ , они родственники;ы;т;о;к;;;S;КОТ;S m anim nom pl;Т;604
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;605
;они;ОНИ;SPRO pl - - nom;;y;эти коты , _они_ родственники , или;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И;606
;родственники;РОДСТВЕННИК;S m anim nom pl;;y;коты , они _родственники_ , или не;и;к;и;н;н;е;S;РОДСТВЕННИК;S m anim nom pl;К;607
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;608
;или;ИЛИ;CONJ;;y;они родственники , _или_ не очень ?;и;л;и;;;;CONJ;ИЛИ;CONJ;И;609
;не;НЕ;PART;;y;родственники , или _не_ очень ?;е;н;;;;;PART;НЕ;PART;Е;610
;очень;ОЧЕНЬ;ADV -;;y;, или не _очень_ ?;ь;н;е;ч;о;;ADV;ОЧЕНЬ;ADV -;Ь;611
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;612
;;;;;;;;;;;;;;;;;613
# sent = 985;;;;;;;;;;;;;;;;;614
# speaker = Алина;;;;;;;;;;;;;;;;;615
# sent = 986;;;;;;;;;;;;;;;;;616
;Тот;ТОТ;APRO - nom sg plen m -;;y;_Тот_ мелкий котёнок ,;т;о;т;;;;APRO;ТОТ;A - nom sg plen m -;Т;617
;мелкий;МЕЛКИЙ;A - nom sg plen m -;;y;Тот _мелкий_ котёнок , он;й;и;к;л;е;м;A;МЕЛКИЙ;A - nom sg plen m -;Й;618
;котёнок;КОТЕНОК;S m anim nom sg;;y;Тот мелкий _котёнок_ , он же;к;о;н;ё;т;о;S;КОТЕНОК;S m anim nom sg;К;619
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;620
;он;ОН;SPRO sg 3p m nom;;y;мелкий котёнок , _он_ же вообще ни;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;621
;же;ЖЕ;PART;;y;котёнок , он _же_ вообще ни на;е;ж;;;;;PART;ЖЕ;PART;Е;622
;вообще;ВООБЩЕ;ADV -;;y;, он же _вообще_ ни на кого;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;Е;623
;ни;НИ;PART;;y;он же вообще _ни_ на кого не;и;н;;;;;PART;НИ;PART;И;624
;на;НА;PR;;y;же вообще ни _на_ кого не похож;а;н;;;;;PR;НА;PR;А;625
;кого;КТО;SPRO m - gen sg;;y;вообще ни на _кого_ не похож .;о;г;о;к;;;S;КТО;S m - gen sg;О;626
;не;НЕ;PART;;y;ни на кого _не_ похож .;е;н;;;;;PART;НЕ;PART;Е;627
;похож;ПОХОЖИЙ;A - - sg brev m -;;y;на кого не _похож_ .;ж;о;х;о;п;;A;ПОХОЖИЙ;A - - sg brev m -;Й;628
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;629
;;;;;;;;;;;;;;;;;630
# sent = 987;;;;;;;;;;;;;;;;;631
# speaker = Алина;;;;;;;;;;;;;;;;;632
# sent = 988;;;;;;;;;;;;;;;;;633
;Он;ОН;SPRO sg 3p m nom;;y;_Он_ вообще похож на;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;634
;вообще;ВООБЩЕ;ADV -;;y;Он _вообще_ похож на породистого;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;Е;635
;похож;ПОХОЖИЙ;A - - sg brev m -;;y;Он вообще _похож_ на породистого кота;ж;о;х;о;п;;A;ПОХОЖИЙ;A - - sg brev m -;Й;636
;на;НА;PR;;y;Он вообще похож _на_ породистого кота ,;а;н;;;;;PR;НА;PR;А;637
;породистого;ПОРОДИСТЫЙ;A - acc sg plen m -;;y;вообще похож на _породистого_ кота , поэтому;о;г;о;т;с;и;A;ПОРОДИСТЫЙ;A - gen sg plen m -;Й;638
;кота;КОТ;S m anim nom sg;;y;похож на породистого _кота_ , поэтому он;а;т;о;к;;;S;КОТ;S m anim gen sg;Т;639
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;640
;поэтому;ПОЭТОМУ;ADVPRO -;;Y;породистого кота , _поэтому_ он похож на;у;м;о;т;э;о;ADV;ПОЭТОМУ;ADV -;У;641
;он;ОН;SPRO sg 3p m nom;;y;кота , поэтому _он_ похож на моего;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;642
;похож;ПОХОЖИЙ;A - - sg brev f -;;y;, поэтому он _похож_ на моего кота;ж;о;х;о;п;;A;ПОХОЖИЙ;A - - sg brev m -;Й;643
;на;НА;PR;;y;поэтому он похож _на_ моего кота ,;а;н;;;;;PR;НА;PR;А;644
;моего;МОЙ;APRO - gen sg plen m -;;y;он похож на _моего_ кота , но;о;г;е;о;м;;APRO;МОЙ;A - gen sg plen m -;Й;645
;кота;КОТ;S m anim nom sg;;y;похож на моего _кота_ , но не;а;т;о;к;;;S;КОТ;S m anim gen sg;Т;646
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;647
;но;НО;CONJ;;y;моего кота , _но_ не очень .;о;н;;;;;CONJ;НО;CONJ;О;648
;не;НЕ;PART;;y;кота , но _не_ очень .;е;н;;;;;PART;НЕ;PART;Е;649
;очень;ОЧЕНЬ;ADV -;;y;, но не _очень_ .;ь;н;е;ч;о;;ADV;ОЧЕНЬ;ADV -;Ь;650
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;651
;;;;;;;;;;;;;;;;;652
# sent = 989;;;;;;;;;;;;;;;;;653
# speaker = Алина;;;;;;;;;;;;;;;;;654
# sent = 990;;;;;;;;;;;;;;;;;655
;Ути;УТИ;INTJ;;y;_Ути_ госьподи;и;т;у;;;;INTJ;УТИ;INTJ;И;656
"<distinct form=""";;;;;;;;;;;;;;;;;657
<dist>;госьподи;;;;;;;;;;;;;;;;658
""">";;;;;;;;;;;;;;;;;659
;господи;ГОСПОДИ;INTJ;;y;госьподи _господи_ , ,;и;д;о;п;с;о;INTJ;ГОСПОДИ;INTJ;И;660
</distinct>;;;;;;;;;;;;;;;;;661
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;662
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;663
;он;ОН;SPRO sg 3p m nom;;y;, , _он_ кушает !;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;664
;кушает;КУШАТЬ;V ipf praes pl indic - 3p;;y;, , он _кушает_ !;т;е;а;ш;у;к;V;КУШАТЬ;V ipf praes sg indic - 3p;Ь;665
;!;!;PUNCT;;;;;;;;;;PUNCT;;;;666
;;;;;;;;;;;;;;;;;667
# sent = 991;;;;;;;;;;;;;;;;;668
;Он;ОН;SPRO sg 3p m nom;;y;! _Он_ сидит в миске;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;669
;сидит;СИДЕТЬ;V ipf praes sg indic - 3p;;Y;Он _сидит_ в миске !;т;и;д;и;с;;V;СИДЕТЬ;V ipf praes sg indic - 3p;Ь;670
;в;В;PR;;y;Он сидит _в_ миске !;в;;;;;;PR;В;PR;В;671
;миске;МИСКА;S f inan loc sg;;y;Он сидит в _миске_ !;е;к;с;и;м;;S;МИСКА;S f inan loc sg;А;672
;!;!;PUNCT;;;;;;;;;;PUNCT;;;;673
;;;;;;;;;;;;;;;;;674
# sent = 992;;;;;;;;;;;;;;;;;675
# speaker = Алина;;;;;;;;;;;;;;;;;676
# sent = 993;;;;;;;;;;;;;;;;;677
;А;А;CONJ;;y;_А_ если он сидит;а;;;;;;CONJ;А;CONJ;А;678
;если;ЕСЛИ;CONJ;;y;А _если_ он сидит в;и;л;с;е;;;CONJ;ЕСЛИ;CONJ;И;679
;он;ОН;SPRO sg 3p m nom;;y;А если _он_ сидит в миске;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;680
;сидит;СИДЕТЬ;V ipf praes sg indic - 3p;;Y;А если он _сидит_ в миске на;т;и;д;и;с;;V;СИДЕТЬ;V ipf praes sg indic - 3p;Ь;681
;в;В;PR;;y;если он сидит _в_ миске на еде;в;;;;;;PR;В;PR;В;682
;миске;МИСКА;S f inan loc sg;;y;он сидит в _миске_ на еде ,;е;к;с;и;м;;S;МИСКА;S f inan loc sg;А;683
;на;НА;PR;;y;сидит в миске _на_ еде , он;а;н;;;;;PR;НА;PR;А;684
;еде;ЕДА;S f inan acc sg;;y;в миске на _еде_ , он не;е;д;е;;;;S;ЕДА;S f inan loc sg;А;685
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;686
;он;ОН;SPRO sg 3p m nom;;y;на еде , _он_ не пропахнет едой;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;687
;не;НЕ;PART;;y;еде , он _не_ пропахнет едой так;е;н;;;;;PART;НЕ;PART;Е;688
;пропахнет;ПРОПАХНУТЬ;V pf fut sg indic - 3p;;y;, он не _пропахнет_ едой так ,;т;е;н;х;а;п;V;ПРОПАХНУТЬ;V pf fut sg indic - 3p;Ь;689
;едой;ЕДА;S f inan acc sg;;y;он не пропахнет _едой_ так , что;й;о;д;е;;;S;ЕДА;S f inan ins sg;А;690
;так;ТАК;ADV -;;y;не пропахнет едой _так_ , что другие;к;а;т;;;;ADV;ТАК;ADV -;К;691
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;692
;что;ЧТО;CONJ;часть (что-то);!!!;едой так , _что_ другие коты его;о;т;ч;;;;CONJ;ЧТО;CONJ;О;693
;другие;ДРУГОЙ;APRO - nom pl plen - -;;y;так , что _другие_ коты его съедят;е;и;г;у;р;д;A;ДРУГОЙ;A - nom pl plen - -;Й;694
;коты;КОТ;S m anim nom sg;;y;, что другие _коты_ его съедят ?;ы;т;о;к;;;S;КОТ;S m anim nom pl;Т;695
;его;ОН;SPRO sg 3p m acc;;y;что другие коты _его_ съедят ?;о;г;е;;;;SPRO;ОН;SPRO sg 3p m acc;Н;696
;съедят;СЪЕСТЬ;V pf fut pl indic - 3p;;y;другие коты его _съедят_ ?;т;я;д;е;ъ;с;V;СЪЕСТЬ;V pf fut pl indic - 3p;Ь;697
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;698
;;;;;;;;;;;;;;;;;699
# sent = 994;;;;;;;;;;;;;;;;;700
# speaker = Алина;;;;;;;;;;;;;;;;;701
# sent = 995;;;;;;;;;;;;;;;;;702
;Или;ИЛИ;CONJ;;y;_Или_ я вообще сейчас;и;л;и;;;;CONJ;ИЛИ;CONJ;И;703
;я;Я;SPRO sg 1p - nom;;y;Или _я_ вообще сейчас выгляжу;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я;704
;вообще;ВООБЩЕ;ADV -;;y;Или я _вообще_ сейчас выгляжу слишком;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;Е;705
;сейчас;СЕЙЧАС;ADV -;;Y;Или я вообще _сейчас_ выгляжу слишком глупо;с;а;ч;й;е;с;ADV;СЕЙЧАС;ADV -;С;706
;выгляжу;ВЫГЛЯДЕТЬ;V ipf praes sg indic - 1p;;y;я вообще сейчас _выгляжу_ слишком глупо ,;у;ж;я;л;г;ы;V;ВЫГЛЯДЕТЬ;V ipf praes sg indic - 1p;Ь;707
;слишком;СЛИШКОМ;ADV -;;Y;вообще сейчас выгляжу _слишком_ глупо , задавая;м;о;к;ш;и;л;ADV;СЛИШКОМ;ADV -;М;708
;глупо;ГЛУПО;ADV -;;y;сейчас выгляжу слишком _глупо_ , задавая такие;о;п;у;л;г;;ADV;ГЛУПО;ADV -;О;709
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;710
;задавая;ЗАДАВАТЬ;V ipf praes - ger - -;;y;слишком глупо , _задавая_ такие вопросы ?;я;а;в;а;д;а;V;ЗАДАВАТЬ;V ipf praes - ger - -;Ь;711
;такие;ТАКОЙ;APRO - nom pl plen - -;;y;глупо , задавая _такие_ вопросы ?;е;и;к;а;т;;APRO;ТАКОЙ;A - nom pl plen - -;Й;712
;вопросы;ВОПРОС;S m inan acc pl;;y;, задавая такие _вопросы_ ?;ы;с;о;р;п;о;S;ВОПРОС;S m inan nom pl;С;713
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;714
;;;;;;;;;;;;;;;;;715
# sent = 996;;;;;;;;;;;;;;;;;716
# speaker = Мария;;;;;;;;;;;;;;;;;717
# sent = 997;;;;;;;;;;;;;;;;;718
"<span class=""note"">";;;;;;;;;;;;;;;;;719
<note>;смеётся;;;;;;;;;;;;;;;;720
</span>;;;;;;;;;;;;;;;;;721
;;;;;;;;;;;;;;;;;722
# sent = 998;;;;;;;;;;;;;;;;;723
# speaker = Алина;;;;;;;;;;;;;;;;;724
# sent = 999;;;;;;;;;;;;;;;;;725
;Он;ОН;SPRO sg 3p m nom;;y;_Он_ такой маленький ,;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;726
;такой;ТАКОЙ;APRO - nom sg plen m -;;y;Он _такой_ маленький , он;й;о;к;а;т;;APRO;ТАКОЙ;A - nom sg plen m -;Й;727
;маленький;МАЛЕНЬКИЙ;A - nom sg plen m -;;y;Он такой _маленький_ , он влезает;й;и;к;ь;н;е;A;МАЛЕНЬКИЙ;A - nom sg plen m -;Й;728
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;729
;он;ОН;SPRO sg 3p m nom;;y;такой маленький , _он_ влезает в эту;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;730
;влезает;ВЛЕЗАТЬ;V ipf praes sg indic - 3p;;y;маленький , он _влезает_ в эту миску;т;е;а;з;е;л;V;ВЛЕЗАТЬ;V ipf praes sg indic - 3p;Ь;731
;в;В;PR;;y;, он влезает _в_ эту миску .;в;;;;;;PR;В;PR;В;732
;эту;ЭТОТ;APRO - nom pl plen - -;;y;он влезает в _эту_ миску .;у;т;э;;;;APRO;ЭТОТ;A - acc sg plen f -;Т;733
;миску;МИСКА;S f inan loc sg;;y;влезает в эту _миску_ .;у;к;с;и;м;;S;МИСКА;S f inan acc sg;А;734
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;735
;;;;;;;;;;;;;;;;;736
# sent = 1000;;;;;;;;;;;;;;;;;737
# speaker = Алина;;;;;;;;;;;;;;;;;738
# sent = 1001;;;;;;;;;;;;;;;;;739
;Он;ОН;SPRO sg 3p m nom;;y;_Он_ убежал .;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н;740
;убежал;УБЕЖАТЬ;V pf praet pl indic - -;;y;Он _убежал_ .;л;а;ж;е;б;у;V;УБЕЖАТЬ;V pf praet sg indic m -;Ь;741
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;742
;;;;;;;;;;;;;;;;;743
# sent = 1002;;;;;;;;;;;;;;;;;744
# speaker = Алина;;;;;;;;;;;;;;;;;745
# sent = 1003;;;;;;;;;;;;;;;;;746
;А;А;CONJ;;y;_А_ большой кот всё;а;;;;;;CONJ;А;CONJ;А;747
;большой;БОЛЬШОЙ;A - nom sg plen m -;;y;А _большой_ кот всё ещё;й;о;ш;ь;л;о;A;БОЛЬШОЙ;A - nom sg plen m -;Й;748
;кот;КОТ;S m anim acc sg;;y;А большой _кот_ всё ещё тут;т;о;к;;;;S;КОТ;S m anim nom sg;Т;749
;всё;ВСЕ;ADV -;;Y;А большой кот _всё_ ещё тут .;ё;с;в;;;;ADV;ВСЕ;ADV -;Е;750
;ещё;ЕЩЕ;ADV -;;Y;большой кот всё _ещё_ тут .;ё;щ;е;;;;ADV;ЕЩЕ;ADV -;Е;751
;тут;ТУТ;ADV -;;y;кот всё ещё _тут_ .;т;у;т;;;;ADV;ТУТ;ADV -;Т;752
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;753
;;;;;;;;;;;;;;;;;754
# sent = 1004;;;;;;;;;;;;;;;;;755
# speaker = Алина;;;;;;;;;;;;;;;;;756
# sent = 1005;;;;;;;;;;;;;;;;;757
;Какой;КАКОЙ;APRO - nom sg plen m -;не тот смысл;!!!;_Какой_ классный большой кот;й;о;к;а;к;;APRO;КАКОЙ;A - nom sg plen m -;Й;758
;классный;КЛАССНЫЙ;A - nom sg plen m -;;Y;Какой _классный_ большой кот .;й;ы;н;с;с;а;A;КЛАССНЫЙ;A - nom sg plen m -;Й;759
;большой;БОЛЬШОЙ;A - nom sg plen m -;;y;Какой классный _большой_ кот .;й;о;ш;ь;л;о;A;БОЛЬШОЙ;A - nom sg plen m -;Й;760
;кот;КОТ;S m anim acc sg;;y;Какой классный большой _кот_ .;т;о;к;;;;S;КОТ;S m anim nom sg;Т;761
;.;.;PUNCT;;;;;;;;;;PUNCT;;;;762
;;;;;;;;;;;;;;;;;763
# sent = 1006;;;;;;;;;;;;;;;;;764
# speaker = Алина;;;;;;;;;;;;;;;;;765
# sent = 1007;;;;;;;;;;;;;;;;;766
;Их;ОНИ;SPRO pl - - acc;;y;_Их_ опять двое ,;х;и;;;;;SPRO;ОНИ;SPRO pl - - acc;И;767
;опять;ОПЯТЬ;ADV -;;y;Их _опять_ двое , и;ь;т;я;п;о;;ADV;ОПЯТЬ;ADV -;Ь;768
;двое;ДВОЕ;NUM nom - -;;y;Их опять _двое_ , и они;е;о;в;д;;;NUM;ДВОЕ;NUM nom - -;Е;769
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;770
;и;И;CONJ;;y;опять двое , _и_ они опять едят;и;;;;;;CONJ;И;CONJ;И;771
;они;ОНИ;SPRO pl - - nom;;y;двое , и _они_ опять едят ...;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И;772
;опять;ОПЯТЬ;ADV -;;y;, и они _опять_ едят ... почему;ь;т;я;п;о;;ADV;ОПЯТЬ;ADV -;Ь;773
;едят;ЕСТЬ;V ipf praes pl indic - 3p;;y;и они опять _едят_ ... почему они;т;я;д;е;;;V;ЕСТЬ;V ipf praes pl indic - 3p;Ь;774
;...;...;PUNCT;;;;;;;;;;PUNCT;;;;775
;почему;ПОЧЕМУ;ADVPRO -;;Y;опять едят ... _почему_ они так долго;у;м;е;ч;о;п;ADV;ПОЧЕМУ;ADV -;У;776
;они;ОНИ;SPRO pl - - nom;;y;едят ... почему _они_ так долго едят;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И;777
;так;ТАК;ADV -;;y;... почему они _так_ долго едят ?;к;а;т;;;;ADV;ТАК;ADV -;К;778
;долго;ДОЛГО;ADV -;;y;почему они так _долго_ едят ?;о;г;л;о;д;;ADV;ДОЛГО;ADV -;О;779
;едят;ЕСТЬ;V ipf praes pl indic - 3p;;y;они так долго _едят_ ?;т;я;д;е;;;V;ЕСТЬ;V ipf praes pl indic - 3p;Ь;780
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;781
;;;;;;;;;;;;;;;;;782
# sent = 1008;;;;;;;;;;;;;;;;;783
# speaker = Алина;;;;;;;;;;;;;;;;;784
# sent = 1009;;;;;;;;;;;;;;;;;785
;Зачем;ЗАЧЕМ;ADV -;;y;_Зачем_ вообще снимать на;м;е;ч;а;з;;ADV;ЗАЧЕМ;ADV -;М;786
;вообще;ВООБЩЕ;ADV -;;y;Зачем _вообще_ снимать на видео;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;Е;787
;снимать;СНИМАТЬ;V ipf - - inf - -;;Y;Зачем вообще _снимать_ на видео то;ь;т;а;м;и;н;V;СНИМАТЬ;V ipf - - inf - -;Ь;788
;на;НА;PR;;y;Зачем вообще снимать _на_ видео то ,;а;н;;;;;PR;НА;PR;А;789
;видео;ВИДЕО;S n inan nom sg;;y;вообще снимать на _видео_ то , как;о;е;д;и;в;;S;ВИДЕО;S n inan nonflex -;О;790
;то;ТО;CONJ;часть(какой-то);!!!;снимать на видео _то_ , как коты;о;т;;;;;CONJ;ТО;CONJ;О;791
;,;,;PUNCT;;;;;;;;;;PUNCT;;;;792
;как;КАК;ADVPRO -;;Y;видео то , _как_ коты едят ?;к;а;к;;;;CONJ;КАК;CONJ;К;793
;коты;КОТ;S m anim nom sg;;y;то , как _коты_ едят ?;ы;т;о;к;;;S;КОТ;S m anim nom pl;Т;794
;едят;ЕСТЬ;V ipf - - inf - -;;y;, как коты _едят_ ?;т;я;д;е;;;V;ЕСТЬ;V ipf praes pl indic - 3p;Ь;795
;?;?;PUNCT;;;;;;;;;;PUNCT;;;;796
;;;;;;;;;;;;;;;;;797
# sent = 1010;;;;;;;;;;;;;;;;;798
# speaker = Алина;;;;;;;;;;;;;;;;;799
# sent = 1011;;;;;;;;;;;;;;;;;800
;А;А;CONJ;;y;_А_ если я сниму;а;;;;;;CONJ;А;CONJ;А;801
;если;ЕСЛИ;CONJ;;y;А _если_ я сниму своего;и;л;с;е;;;CONJ;ЕСЛИ;CONJ;И;802
